parent_chembl_id,name,molecule_type,max_phase,first_approval,withdrawn_flag,canonical_smiles,standard_inchi,standard_inchi_key,full_mwt,mw_freebase,alogp,psa,hbd,hba,num_ro5_violations,n_approved_forms,approved_form_chembl_ids,approved_form_names,has_parent_smiles,bbb_martins_probability,bbb_positive,high_confidence_bbb,rdkit_parse_ok,n_fragments,multifragment_flag,elements,special_elements,other_elements,special_element_flag,other_element_flag,heavy_atoms,rotatable_bonds,torsion_gt32_flag,formal_charge,abs_formal_charge,mol_wt_rdkit,tpsa_rdkit,clogp_rdkit,hbd_rdkit,hba_rdkit,ring_count,manual_review_flag,technical_exclusion_reason,docking_compatible,pdbqt_file,vina_affinity_kcal_mol,status,pose_file,log_file,vina_rank
CHEMBL1201345,TETRADECYL SULFURIC ACID,Small molecule,4.0,1946.0,0,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,"InChI=1S/C14H30O4S/c1-5-7-8-13(6-2)9-10-14(11-12(3)4)18-19(15,16)17/h12-14H,5-11H2,1-4H3,(H,15,16,17)",GROJOWHVXQYQGN-UHFFFAOYSA-N,294.46,294.46,4.22,63.6,1.0,3.0,0.0,2,CHEMBL1200354;CHEMBL1201345,SODIUM TETRADECYL SULFATE;TETRADECYL SULFURIC ACID,1,0.9658618569374084,True,True,True,1,False,C;O;S,,,False,False,19,11,False,0,0,294.45700000000005,63.60000000000001,4.217100000000003,1,3,0,False,,True,ligands_pdbqt/CHEMBL1201345.pdbqt,-6.333,completed,vina_screening_full/poses/CHEMBL1201345_out.pdbqt,vina_screening_full/logs/CHEMBL1201345.log,408
CHEMBL28218,BROMPERIDOL,Small molecule,4.0,,0,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,"InChI=1S/C21H23BrFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2",RKLNONIVDFXQRX-UHFFFAOYSA-N,420.32,420.32,4.53,40.54,1.0,3.0,0.0,1,CHEMBL28218,BROMPERIDOL,1,0.9818479776382446,True,True,True,1,False,Br;C;F;N;O,,,False,False,26,6,False,0,0,420.3220000000002,40.540000000000006,4.534700000000004,1,3,3,False,,True,ligands_pdbqt/CHEMBL28218.pdbqt,-6.328,completed,vina_screening_full/poses/CHEMBL28218_out.pdbqt,vina_screening_full/logs/CHEMBL28218.log,409
CHEMBL185,FLUOROURACIL,Small molecule,4.0,1962.0,0,O=c1[nH]cc(F)c(=O)[nH]1,"InChI=1S/C4H3FN2O2/c5-2-1-6-4(9)7-3(2)8/h1H,(H2,6,7,8,9)",GHASVSINZRGABV-UHFFFAOYSA-N,130.08,130.08,-0.8,65.72,2.0,2.0,0.0,1,CHEMBL185,FLUOROURACIL,1,0.5497950062155723,True,False,True,1,False,C;F;N;O,,,False,False,9,0,False,0,0,130.078,65.72,-0.7977000000000001,2,2,1,False,,True,ligands_pdbqt/CHEMBL185.pdbqt,-6.324,completed,vina_screening_full/poses/CHEMBL185_out.pdbqt,vina_screening_full/logs/CHEMBL185.log,410
CHEMBL1115,PYRIDOSTIGMINE,Small molecule,4.0,1955.0,0,CN(C)C(=O)Oc1ccc[n+](C)c1,"InChI=1S/C9H13N2O2/c1-10(2)9(12)13-8-5-4-6-11(3)7-8/h4-7H,1-3H3/q+1",RVOLLAQWKVFTGE-UHFFFAOYSA-N,181.22,181.22,0.57,33.42,0.0,2.0,0.0,2,CHEMBL1115;CHEMBL812,PYRIDOSTIGMINE;PYRIDOSTIGMINE BROMIDE,1,0.8522629618644715,True,True,True,1,False,C;N;O,,,False,False,13,1,False,1,1,181.215,33.42,0.5714999999999999,0,2,1,False,,True,ligands_pdbqt/CHEMBL1115.pdbqt,-6.324,completed,vina_screening_full/poses/CHEMBL1115_out.pdbqt,vina_screening_full/logs/CHEMBL1115.log,411
CHEMBL22,TRIMETHOPRIM,Small molecule,4.0,1973.0,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,"InChI=1S/C14H18N4O3/c1-19-10-5-8(6-11(20-2)12(10)21-3)4-9-7-17-14(16)18-13(9)15/h5-7H,4H2,1-3H3,(H4,15,16,17,18)",IEDVJHCEMCRBQM-UHFFFAOYSA-N,290.32,290.32,1.26,105.51,2.0,7.0,0.0,3,CHEMBL1201080;CHEMBL2110367;CHEMBL22,TRIMETHOPRIM;TRIMETHOPRIM HYDROCHLORIDE;TRIMETHOPRIM SULFATE,1,0.9068819046020508,True,True,True,1,False,C;N;O,,,False,False,21,5,False,0,0,290.32300000000004,105.51,1.2575999999999998,2,7,2,False,,True,ligands_pdbqt/CHEMBL22.pdbqt,-6.324,completed,vina_screening_full/poses/CHEMBL22_out.pdbqt,vina_screening_full/logs/CHEMBL22.log,412
CHEMBL1200799,TRAVOPROST,Small molecule,4.0,2001.0,0,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,"InChI=1S/C26H35F3O6/c1-17(2)35-25(33)11-6-4-3-5-10-21-22(24(32)15-23(21)31)13-12-19(30)16-34-20-9-7-8-18(14-20)26(27,28)29/h3,5,7-9,12-14,17,19,21-24,30-32H,4,6,10-11,15-16H2,1-2H3/b5-3-,13-12+/t19-,21-,22-,23+,24-/m1/s1",MKPLKVHSHYCHOC-AHTXBMBWSA-N,500.55,500.55,4.43,96.22,3.0,6.0,1.0,1,CHEMBL1200799,TRAVOPROST,1,0.8623851060867309,True,True,True,1,False,C;F;O,,,False,False,35,12,False,0,0,500.5540000000002,96.22,4.427400000000005,3,6,2,False,,True,ligands_pdbqt/CHEMBL1200799.pdbqt,-6.32,completed,vina_screening_full/poses/CHEMBL1200799_out.pdbqt,vina_screening_full/logs/CHEMBL1200799.log,413
CHEMBL939,GEFITINIB,Small molecule,4.0,2003.0,0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,446.91,446.91,4.28,68.74,1.0,7.0,0.0,1,CHEMBL939,GEFITINIB,1,0.894558846950531,True,True,True,1,False,C;Cl;F;N;O,,,False,False,31,8,False,0,0,446.9100000000004,68.74000000000001,4.275600000000003,1,7,4,False,,True,ligands_pdbqt/CHEMBL939.pdbqt,-6.314,completed,vina_screening_full/poses/CHEMBL939_out.pdbqt,vina_screening_full/logs/CHEMBL939.log,414
CHEMBL1762,TOCAINIDE,Small molecule,4.0,1984.0,0,Cc1cccc(C)c1NC(=O)C(C)N,"InChI=1S/C11H16N2O/c1-7-5-4-6-8(2)10(7)13-11(14)9(3)12/h4-6,9H,12H2,1-3H3,(H,13,14)",BUJAGSGYPOAWEI-UHFFFAOYSA-N,192.26,192.26,1.59,55.12,2.0,2.0,0.0,2,CHEMBL1200773;CHEMBL1762,TOCAINIDE;TOCAINIDE HYDROCHLORIDE,1,0.9807106614112854,True,True,True,1,False,C;N;O,,,False,False,14,2,False,0,0,192.262,55.120000000000005,1.58914,2,2,1,False,,True,ligands_pdbqt/CHEMBL1762.pdbqt,-6.314,completed,vina_screening_full/poses/CHEMBL1762_out.pdbqt,vina_screening_full/logs/CHEMBL1762.log,415
CHEMBL416,METHOXSALEN,Small molecule,4.0,1954.0,0,COc1c2occc2cc2ccc(=O)oc12,"InChI=1S/C12H8O4/c1-14-12-10-8(4-5-15-10)6-7-2-3-9(13)16-11(7)12/h2-6H,1H3",QXKHYNVANLEOEG-UHFFFAOYSA-N,216.19,216.19,2.55,52.58,0.0,4.0,0.0,1,CHEMBL416,METHOXSALEN,1,0.9113115787506104,True,True,True,1,False,C;O,,,False,False,16,1,False,0,0,216.19199999999995,52.58,2.5478000000000005,0,4,3,False,,True,ligands_pdbqt/CHEMBL416.pdbqt,-6.31,completed,vina_screening_full/poses/CHEMBL416_out.pdbqt,vina_screening_full/logs/CHEMBL416.log,416
CHEMBL1108,DROPERIDOL,Small molecule,4.0,1970.0,1,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,"InChI=1S/C22H22FN3O2/c23-17-9-7-16(8-10-17)21(27)6-3-13-25-14-11-18(12-15-25)26-20-5-2-1-4-19(20)24-22(26)28/h1-2,4-5,7-11H,3,6,12-15H2,(H,24,28)",RMEDXOLNCUSCGS-UHFFFAOYSA-N,379.44,379.44,3.68,58.1,1.0,4.0,0.0,1,CHEMBL1108,DROPERIDOL,1,0.9663281679153444,True,True,True,1,False,C;F;N;O,,,False,False,28,6,False,0,0,379.4350000000002,58.1,3.6784000000000026,1,3,4,False,,True,ligands_pdbqt/CHEMBL1108.pdbqt,-6.308,completed,vina_screening_full/poses/CHEMBL1108_out.pdbqt,vina_screening_full/logs/CHEMBL1108.log,417
CHEMBL3989908,ENASIDENIB,Small molecule,4.0,2017.0,0,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,"InChI=1S/C19H17F6N7O/c1-17(2,33)9-27-15-30-14(11-4-3-5-12(29-11)18(20,21)22)31-16(32-15)28-10-6-7-26-13(8-10)19(23,24)25/h3-8,33H,9H2,1-2H3,(H2,26,27,28,30,31,32)",DYLUUSLLRIQKOE-UHFFFAOYSA-N,473.38,473.38,4.29,108.74,3.0,8.0,0.0,2,CHEMBL3989908;CHEMBL3989931,ENASIDENIB;ENASIDENIB MESYLATE,1,0.7337371706962585,True,False,True,1,False,C;F;N;O,,,False,False,33,6,False,0,0,473.3810000000001,108.74,4.292600000000002,3,8,3,False,,True,ligands_pdbqt/CHEMBL3989908.pdbqt,-6.305,completed,vina_screening_full/poses/CHEMBL3989908_out.pdbqt,vina_screening_full/logs/CHEMBL3989908.log,418
CHEMBL1201746,PRALATREXATE,Small molecule,4.0,2009.0,0,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,"InChI=1S/C23H23N7O5/c1-2-3-14(10-15-11-26-20-18(27-15)19(24)29-23(25)30-20)12-4-6-13(7-5-12)21(33)28-16(22(34)35)8-9-17(31)32/h1,4-7,11,14,16H,3,8-10H2,(H,28,33)(H,31,32)(H,34,35)(H4,24,25,26,29,30)/t14?,16-/m0/s1",OGSBUKJUDHAQEA-WMCAAGNKSA-N,477.48,477.48,0.98,207.3,5.0,9.0,0.0,1,CHEMBL1201746,PRALATREXATE,1,0.6466299414634704,True,False,True,1,False,C;N;O,,,False,False,35,10,False,0,0,477.4810000000002,207.29999999999995,0.9816000000000004,5,9,3,False,,True,ligands_pdbqt/CHEMBL1201746.pdbqt,-6.305,completed,vina_screening_full/poses/CHEMBL1201746_out.pdbqt,vina_screening_full/logs/CHEMBL1201746.log,419
CHEMBL453,SULFISOXAZOLE,Small molecule,4.0,1971.0,0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,"InChI=1S/C11H13N3O3S/c1-7-8(2)13-17-11(7)14-18(15,16)10-5-3-9(12)4-6-10/h3-6,14H,12H2,1-2H3",NHUHCSRWZMLRLA-UHFFFAOYSA-N,267.31,267.31,1.67,98.22,2.0,5.0,0.0,2,CHEMBL1200321;CHEMBL453,SULFISOXAZOLE;SULFISOXAZOLE DIOLAMINE,1,0.7221637010574341,True,False,True,1,False,C;N;O;S,,,False,False,18,3,False,0,0,267.31,98.22,1.67444,2,5,2,False,,True,ligands_pdbqt/CHEMBL453.pdbqt,-6.304,completed,vina_screening_full/poses/CHEMBL453_out.pdbqt,vina_screening_full/logs/CHEMBL453.log,420
CHEMBL760,ANAGRELIDE,Small molecule,4.0,1997.0,0,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,256.09,256.09,1.93,44.7,1.0,3.0,0.0,2,CHEMBL1200759;CHEMBL760,ANAGRELIDE;ANAGRELIDE HYDROCHLORIDE,1,0.9777813911437988,True,True,True,1,False,C;Cl;N;O,,,False,False,16,0,False,0,0,256.092,44.7,1.9263,1,3,3,False,,True,ligands_pdbqt/CHEMBL760.pdbqt,-6.302,completed,vina_screening_full/poses/CHEMBL760_out.pdbqt,vina_screening_full/logs/CHEMBL760.log,421
CHEMBL1201134,LUBIPROSTONE,Small molecule,4.0,2006.0,0,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,"InChI=1S/C20H32F2O5/c1-2-3-11-19(21,22)20(26)12-10-15-14(16(23)13-17(15)27-20)8-6-4-5-7-9-18(24)25/h14-15,17,26H,2-13H2,1H3,(H,24,25)/t14-,15-,17-,20-/m1/s1",WGFOBBZOWHGYQH-MXHNKVEKSA-N,390.47,390.47,4.31,83.83,2.0,4.0,0.0,1,CHEMBL1201134,LUBIPROSTONE,1,0.9774985909461976,True,True,True,1,False,C;F;O,,,False,False,27,11,False,0,0,390.4670000000003,83.83,4.309900000000003,2,4,2,False,,True,ligands_pdbqt/CHEMBL1201134.pdbqt,-6.294,completed,vina_screening_full/poses/CHEMBL1201134_out.pdbqt,vina_screening_full/logs/CHEMBL1201134.log,422
CHEMBL1454,LEVAMISOLE,Small molecule,4.0,1990.0,1,c1ccc([C@H]2CN3CCSC3=N2)cc1,"InChI=1S/C11H12N2S/c1-2-4-9(5-3-1)10-8-13-6-7-14-11(13)12-10/h1-5,10H,6-8H2/t10-/m1/s1",HLFSDGLLUJUHTE-SNVBAGLBSA-N,204.3,204.3,2.15,15.6,0.0,3.0,0.0,2,CHEMBL1454;CHEMBL1770,LEVAMISOLE;LEVAMISOLE HYDROCHLORIDE,1,0.9945725321769714,True,True,True,1,False,C;N;S,,,False,False,14,1,False,0,0,204.298,15.6,2.1461,0,3,3,False,,True,ligands_pdbqt/CHEMBL1454.pdbqt,-6.291,completed,vina_screening_full/poses/CHEMBL1454_out.pdbqt,vina_screening_full/logs/CHEMBL1454.log,423
CHEMBL1200604,TROPICAMIDE,Small molecule,4.0,1960.0,0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,"InChI=1S/C17H20N2O2/c1-2-19(12-14-8-10-18-11-9-14)17(21)16(13-20)15-6-4-3-5-7-15/h3-11,16,20H,2,12-13H2,1H3",BGDKAVGWHJFAGW-UHFFFAOYSA-N,284.36,284.36,2.21,53.43,1.0,3.0,0.0,1,CHEMBL1200604,TROPICAMIDE,1,0.7507664799690247,True,False,True,1,False,C;N;O,,,False,False,21,6,False,0,0,284.359,53.43000000000001,2.2062,1,3,2,False,,True,ligands_pdbqt/CHEMBL1200604.pdbqt,-6.273,completed,vina_screening_full/poses/CHEMBL1200604_out.pdbqt,vina_screening_full/logs/CHEMBL1200604.log,424
CHEMBL894,BUPROPION,Small molecule,4.0,1985.0,0,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,"InChI=1S/C13H18ClNO/c1-9(15-13(2,3)4)12(16)10-6-5-7-11(14)8-10/h5-9,15H,1-4H3",SNPPWIUOZRMYNY-UHFFFAOYSA-N,239.75,239.75,3.3,29.1,1.0,2.0,0.0,3,CHEMBL1201735;CHEMBL1698;CHEMBL894,BUPROPION;BUPROPION HYDROBROMIDE;BUPROPION HYDROCHLORIDE,1,0.9555067896842956,True,True,True,1,False,C;Cl;N;O,,,False,False,16,3,False,0,0,239.746,29.1,3.2993000000000023,1,2,1,False,,True,ligands_pdbqt/CHEMBL894.pdbqt,-6.271,completed,vina_screening_full/poses/CHEMBL894_out.pdbqt,vina_screening_full/logs/CHEMBL894.log,425
CHEMBL3608680,FEZOLINETANT,Small molecule,4.0,2023.0,0,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,"InChI=1S/C16H15FN6OS/c1-9-13-19-20-14(15-18-10(2)21-25-15)23(13)8-7-22(9)16(24)11-3-5-12(17)6-4-11/h3-6,9H,7-8H2,1-2H3/t9-/m1/s1",PPSNFPASKFYPMN-SECBINFHSA-N,358.4,358.4,2.46,76.8,0.0,7.0,0.0,1,CHEMBL3608680,FEZOLINETANT,1,0.9677663803100586,True,True,True,1,False,C;F;N;O;S,,,False,False,25,2,False,0,0,358.40200000000004,76.80000000000001,2.46112,0,6,4,False,,True,ligands_pdbqt/CHEMBL3608680.pdbqt,-6.269,completed,vina_screening_full/poses/CHEMBL3608680_out.pdbqt,vina_screening_full/logs/CHEMBL3608680.log,426
CHEMBL61006,PHENYLPROPANOLAMINE,Small molecule,4.0,1958.0,1,CC(N)C(O)c1ccccc1,"InChI=1S/C9H13NO/c1-7(10)9(11)8-5-3-2-4-6-8/h2-7,9,11H,10H2,1H3",DLNKOYKMWOXYQA-UHFFFAOYSA-N,151.21,151.21,1.07,46.25,2.0,2.0,0.0,3,CHEMBL1200695;CHEMBL1201535;CHEMBL61006,PHENYLPROPANOLAMINE;PHENYLPROPANOLAMINE HYDROCHLORIDE;PHENYLPROPANOLAMINE POLISTIREX,1,0.7575926899909973,True,False,True,1,False,C;N;O,,,False,False,11,2,False,0,0,151.20899999999995,46.25,1.0672,2,2,1,False,,True,ligands_pdbqt/CHEMBL61006.pdbqt,-6.259,completed,vina_screening_full/poses/CHEMBL61006_out.pdbqt,vina_screening_full/logs/CHEMBL61006.log,427
CHEMBL1238,AZELAIC ACID,Small molecule,4.0,1995.0,0,O=C(O)CCCCCCCC(=O)O,"InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)",BDJRBEYXGGNYIS-UHFFFAOYSA-N,188.22,188.22,1.89,74.6,2.0,2.0,0.0,1,CHEMBL1238,AZELAIC ACID,1,0.7032251238822937,True,False,True,1,False,C;O,,,False,False,13,8,False,0,0,188.223,74.6,1.8863,2,2,0,False,,True,ligands_pdbqt/CHEMBL1238.pdbqt,-6.259,completed,vina_screening_full/poses/CHEMBL1238_out.pdbqt,vina_screening_full/logs/CHEMBL1238.log,428
CHEMBL1463,FLUCYTOSINE,Small molecule,4.0,1971.0,0,Nc1nc(=O)[nH]cc1F,"InChI=1S/C4H4FN3O/c5-2-1-7-4(9)8-3(2)6/h1H,(H3,6,7,8,9)",XRECTZIEBJDKEO-UHFFFAOYSA-N,129.09,129.09,-0.51,71.77,2.0,3.0,0.0,1,CHEMBL1463,FLUCYTOSINE,1,0.7568664908409118,True,False,True,1,False,C;F;N;O,,,False,False,9,0,False,0,0,129.09399999999997,71.77,-0.5088000000000001,2,3,1,False,,True,ligands_pdbqt/CHEMBL1463.pdbqt,-6.258,completed,vina_screening_full/poses/CHEMBL1463_out.pdbqt,vina_screening_full/logs/CHEMBL1463.log,429
CHEMBL709,ALFUZOSIN,Small molecule,4.0,2003.0,0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,"InChI=1S/C19H27N5O4/c1-24(8-5-7-21-18(25)14-6-4-9-28-14)19-22-13-11-16(27-3)15(26-2)10-12(13)17(20)23-19/h10-11,14H,4-9H2,1-3H3,(H,21,25)(H2,20,22,23)",WNMJYKCGWZFFKR-UHFFFAOYSA-N,389.46,389.46,1.35,111.83,2.0,8.0,0.0,2,CHEMBL1723;CHEMBL709,ALFUZOSIN;ALFUZOSIN HYDROCHLORIDE,1,0.934828758239746,True,True,True,1,False,C;N;O,,,False,False,28,8,False,0,0,389.4560000000002,111.83,1.3507000000000002,2,8,3,False,,True,ligands_pdbqt/CHEMBL709.pdbqt,-6.258,completed,vina_screening_full/poses/CHEMBL709_out.pdbqt,vina_screening_full/logs/CHEMBL709.log,430
CHEMBL900,ORPHENADRINE,Small molecule,4.0,1957.0,0,Cc1ccccc1C(OCCN(C)C)c1ccccc1,"InChI=1S/C18H23NO/c1-15-9-7-8-12-17(15)18(20-14-13-19(2)3)16-10-5-4-6-11-16/h4-12,18H,13-14H2,1-3H3",QVYRGXJJSLMXQH-UHFFFAOYSA-N,269.39,269.39,3.66,12.47,0.0,2.0,0.0,3,CHEMBL1200395;CHEMBL1201023;CHEMBL900,ORPHENADRINE;ORPHENADRINE CITRATE;ORPHENADRINE HYDROCHLORIDE,1,0.974732232093811,True,True,True,1,False,C;N;O,,,False,False,20,6,False,0,0,269.388,12.47,3.662620000000003,0,2,2,False,,True,ligands_pdbqt/CHEMBL900.pdbqt,-6.249,completed,vina_screening_full/poses/CHEMBL900_out.pdbqt,vina_screening_full/logs/CHEMBL900.log,431
CHEMBL1788403,BIOALLETHRIN,Small molecule,4.0,,1,C=CCC1=C(C)C(OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,"InChI=1S/C19H26O3/c1-7-8-13-12(4)16(10-15(13)20)22-18(21)17-14(9-11(2)3)19(17,5)6/h7,9,14,16-17H,1,8,10H2,2-6H3/t14-,16?,17+/m1/s1",ZCVAOQKBXKSDMS-AQYZNVCMSA-N,302.41,302.41,4.0,43.37,0.0,3.0,0.0,1,CHEMBL1788403,BIOALLETHRIN,1,0.979369604587555,True,True,True,1,False,C;O,,,False,False,22,5,False,0,0,302.41400000000004,43.370000000000005,4.002000000000003,0,3,2,False,,True,ligands_pdbqt/CHEMBL1788403.pdbqt,-6.247,completed,vina_screening_full/poses/CHEMBL1788403_out.pdbqt,vina_screening_full/logs/CHEMBL1788403.log,432
CHEMBL461522,METAMIZOLE,Small molecule,4.0,,1,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,"InChI=1S/C13H17N3O4S/c1-10-12(14(2)9-21(18,19)20)13(17)16(15(10)3)11-7-5-4-6-8-11/h4-8H,9H2,1-3H3,(H,18,19,20)",LVWZTYCIRDMTEY-UHFFFAOYSA-N,311.36,311.36,0.77,84.54,1.0,6.0,0.0,2,CHEMBL3989803;CHEMBL461522,DIPYRONE;METAMIZOLE,1,0.9218662500381468,True,True,True,1,False,C;N;O;S,,,False,False,21,4,False,0,0,311.36300000000006,84.54000000000002,0.7659199999999997,1,4,2,False,,True,ligands_pdbqt/CHEMBL461522.pdbqt,-6.242,completed,vina_screening_full/poses/CHEMBL461522_out.pdbqt,vina_screening_full/logs/CHEMBL461522.log,433
CHEMBL1663,PERFLUTREN,Small molecule,4.0,1998.0,0,FC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C3F8/c4-1(5,2(6,7)8)3(9,10)11",QYSGYZVSCZSLHT-UHFFFAOYSA-N,188.02,188.02,2.75,0.0,0.0,0.0,0.0,1,CHEMBL1663,PERFLUTREN,1,0.9990540027618408,True,True,True,1,False,C;F,,,False,False,11,0,False,0,0,188.017,0.0,2.7463,0,0,0,False,,True,ligands_pdbqt/CHEMBL1663.pdbqt,-6.241,completed,vina_screening_full/poses/CHEMBL1663_out.pdbqt,vina_screening_full/logs/CHEMBL1663.log,434
CHEMBL188921,BUFLOMEDIL,Small molecule,4.0,,1,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,"InChI=1S/C17H25NO4/c1-20-13-11-15(21-2)17(16(12-13)22-3)14(19)7-6-10-18-8-4-5-9-18/h11-12H,4-10H2,1-3H3",OWYLAEYXIQKAOL-UHFFFAOYSA-N,307.39,307.39,2.77,48.0,0.0,5.0,0.0,1,CHEMBL188921,BUFLOMEDIL,1,0.9589871406555176,True,True,True,1,False,C;N;O,,,False,False,22,8,False,0,0,307.39,48.0,2.771100000000001,0,5,2,False,,True,ligands_pdbqt/CHEMBL188921.pdbqt,-6.235,completed,vina_screening_full/poses/CHEMBL188921_out.pdbqt,vina_screening_full/logs/CHEMBL188921.log,435
CHEMBL282121,MEBEVERINE,Small molecule,4.0,,0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,"InChI=1S/C25H35NO5/c1-6-26(19(2)17-20-9-12-22(28-3)13-10-20)15-7-8-16-31-25(27)21-11-14-23(29-4)24(18-21)30-5/h9-14,18-19H,6-8,15-17H2,1-5H3",VYVKHNNGDFVQGA-UHFFFAOYSA-N,429.56,429.56,4.6,57.23,0.0,6.0,0.0,2,CHEMBL1446650;CHEMBL282121,MEBEVERINE;MEBEVERINE HYDROCHLORIDE,1,0.7922157883644104,True,False,True,1,False,C;N;O,,,False,False,31,13,False,0,0,429.5570000000002,57.23,4.6025000000000045,0,6,2,False,,True,ligands_pdbqt/CHEMBL282121.pdbqt,-6.234,completed,vina_screening_full/poses/CHEMBL282121_out.pdbqt,vina_screening_full/logs/CHEMBL282121.log,436
CHEMBL289480,RILMENIDINE,Small molecule,4.0,1987.0,0,C1COC(NC(C2CC2)C2CC2)=N1,"InChI=1S/C10H16N2O/c1-2-7(1)9(8-3-4-8)12-10-11-5-6-13-10/h7-9H,1-6H2,(H,11,12)",CQXADFVORZEARL-UHFFFAOYSA-N,180.25,180.25,1.15,33.62,1.0,3.0,0.0,1,CHEMBL289480,RILMENIDINE,1,0.955219280719757,True,True,True,1,False,C;N;O,,,False,False,13,3,False,0,0,180.251,33.62,1.1507999999999994,1,3,3,False,,True,ligands_pdbqt/CHEMBL289480.pdbqt,-6.234,completed,vina_screening_full/poses/CHEMBL289480_out.pdbqt,vina_screening_full/logs/CHEMBL289480.log,437
CHEMBL471,SOTALOL,Small molecule,4.0,1992.0,0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,"InChI=1S/C12H20N2O3S/c1-9(2)13-8-12(15)10-4-6-11(7-5-10)14-18(3,16)17/h4-7,9,12-15H,8H2,1-3H3",ZBMZVLHSJCTVON-UHFFFAOYSA-N,272.37,272.37,1.09,78.43,3.0,4.0,0.0,2,CHEMBL1700;CHEMBL471,SOTALOL;SOTALOL HYDROCHLORIDE,1,0.5522962868213653,True,False,True,1,False,C;N;O;S,,,False,False,18,6,False,0,0,272.37,78.43,1.0895,3,4,1,False,,True,ligands_pdbqt/CHEMBL471.pdbqt,-6.23,completed,vina_screening_full/poses/CHEMBL471_out.pdbqt,vina_screening_full/logs/CHEMBL471.log,438
CHEMBL2103870,LUMACAFTOR,Small molecule,4.0,2015.0,0,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,"InChI=1S/C24H18F2N2O5/c1-13-5-8-19(27-20(13)14-3-2-4-15(11-14)21(29)30)28-22(31)23(9-10-23)16-6-7-17-18(12-16)33-24(25,26)32-17/h2-8,11-12H,9-10H2,1H3,(H,29,30)(H,27,28,31)",UFSKUSARDNFIRC-UHFFFAOYSA-N,452.41,452.41,4.75,97.75,2.0,5.0,0.0,1,CHEMBL2103870,LUMACAFTOR,1,0.6277738749980927,True,False,True,1,False,C;F;N;O,,,False,False,33,5,False,0,0,452.4130000000002,97.75,4.747020000000004,2,5,5,False,,True,ligands_pdbqt/CHEMBL2103870.pdbqt,-6.23,completed,vina_screening_full/poses/CHEMBL2103870_out.pdbqt,vina_screening_full/logs/CHEMBL2103870.log,439
